,confirmed,deaths,timestamp,province_state,long,country_region,timestamp.date,lat,recovered
0,0,0,1583841600.0,,-59.5432,Belize,2020-03-10,13.1939,
1,0,0,1583841600.0,,125.727539,Timor-Leste,2020-03-10,-8.874217,0
2,0,0,1583841600.0,,38.996815,Syria,2020-03-10,34.802075,0
3,0,0,1583841600.0,,35.529562,Mozambique,2020-03-10,-18.665695,0
4,0,0,1583841600.0,,-61.679,Grenada,2020-03-10,12.1165,0
5,0,0,1583841600.0,,-61.371,Dominica,2020-03-10,15.415,0
6,0,0,1583841600.0,Diamond Princess,0.0,Canada,2020-03-10,0.0,
7,0,0,1583841600.0,,30.0,Zimbabwe,2020-03-10,-20.0,0
8,0,0,1583841600.0,,28.2833,Zambia,2020-03-10,-15.4167,0
9,31,0,1583841600.0,,108.0,Vietnam,2020-03-10,16.0,16
10,0,0,1583841600.0,,-66.5897,Venezuela,2020-03-10,6.4238,0
11,0,0,1583841600.0,,64.5853,Uzbekistan,2020-03-10,41.3775,0
12,959,28,1583841600.0,,-95.7129,US,2020-03-10,37.0902,
13,0,0,1583841600.0,,-55.7658,Uruguay,2020-03-10,-32.5228,0
14,382,6,1583841600.0,,-3.436,United Kingdom,2020-03-10,55.3781,
15,0,0,1583841600.0,Montserrat,-62.1874,United Kingdom,2020-03-10,16.7425,0
16,0,0,1583841600.0,Isle of Man,-4.5481,United Kingdom,2020-03-10,54.2361,0
17,1,0,1583841600.0,Gibraltar,-5.3536,United Kingdom,2020-03-10,36.1408,1
18,1,0,1583841600.0,Channel Islands,-2.3644,United Kingdom,2020-03-10,49.3723,0
19,0,0,1583841600.0,Cayman Islands,-81.2546,United Kingdom,2020-03-10,19.3133,0
20,0,0,1583841600.0,Bermuda,-64.7505,United Kingdom,2020-03-10,32.3078,0
21,74,0,1583841600.0,,54.0,United Arab Emirates,2020-03-10,24.0,12
22,1,0,1583841600.0,,31.1656,Ukraine,2020-03-10,48.3794,0
23,0,0,1583841600.0,,32.0,Uganda,2020-03-10,1.0,0
24,0,0,1583841600.0,,35.2433,Turkey,2020-03-10,38.9637,0
25,5,0,1583841600.0,,9.0,Tunisia,2020-03-10,34.0,0
26,0,0,1583841600.0,,-61.2225,Trinidad and Tobago,2020-03-10,10.6918,0
27,1,0,1583841600.0,,0.8248,Togo,2020-03-10,8.6195,0
28,53,1,1583841600.0,,101.0,Thailand,2020-03-10,15.0,33
29,0,0,1583841600.0,,34.8888,Tanzania,2020-03-10,-6.369,0
30,47,1,1583841600.0,,121.0,Taiwan*,2020-03-10,23.7,17
31,491,3,1583841600.0,,8.2275,Switzerland,2020-03-10,46.8182,3
32,355,0,1583841600.0,,16.0,Sweden,2020-03-10,63.0,1
33,0,0,1583841600.0,,-56.0278,Suriname,2020-03-10,3.9193,0
34,0,0,1583841600.0,,30.2176,Sudan,2020-03-10,12.8628,0
35,1,0,1583841600.0,,81.0,Sri Lanka,2020-03-10,7.0,1
36,1695,35,1583841600.0,,-4.0,Spain,2020-03-10,40.0,32
37,7,0,1583841600.0,,22.9375,South Africa,2020-03-10,-30.5595,0
38,0,0,1583841600.0,,46.1996,Somalia,2020-03-10,5.1521,0
39,31,0,1583841600.0,,14.9955,Slovenia,2020-03-10,46.1512,0
40,7,0,1583841600.0,,19.699,Slovakia,2020-03-10,48.669,0
41,160,0,1583841600.0,,103.8333,Singapore,2020-03-10,1.2833,78
42,0,0,1583841600.0,,55.492,Seychelles,2020-03-10,-4.6796,0
43,5,0,1583841600.0,,21.0059,Serbia,2020-03-10,44.0165,0
44,4,0,1583841600.0,,-14.4524,Senegal,2020-03-10,14.4974,1
45,20,0,1583841600.0,,45.0,Saudi Arabia,2020-03-10,24.0,1
46,51,2,1583841600.0,,12.4578,San Marino,2020-03-10,43.9424,0
47,0,0,1583841600.0,,-61.2872,Saint Vincent and the Grenadines,2020-03-10,12.9843,0
48,0,0,1583841600.0,,-60.9789,Saint Lucia,2020-03-10,13.9094,0
49,0,0,1583841600.0,,29.8739,Rwanda,2020-03-10,-1.9403,0
50,20,0,1583841600.0,,90.0,Russia,2020-03-10,60.0,3
51,25,0,1583841600.0,,24.9668,Romania,2020-03-10,45.9432,3
52,24,0,1583841600.0,,51.1839,Qatar,2020-03-10,25.3548,0
53,41,0,1583841600.0,,-8.2245,Portugal,2020-03-10,39.3999,0
54,22,0,1583841600.0,,19.1451,Poland,2020-03-10,51.9194,0
55,33,1,1583841600.0,,122.0,Philippines,2020-03-10,13.0,2
56,11,0,1583841600.0,,-75.0152,Peru,2020-03-10,-9.19,0
57,1,0,1583841600.0,,-58.4438,Paraguay,2020-03-10,-23.4425,0
58,0,0,1583841600.0,,143.9555,Papua New Guinea,2020-03-10,-6.315,0
59,1,0,1583841600.0,,-80.7821,Panama,2020-03-10,8.538,0
60,16,0,1583841600.0,,69.3451,Pakistan,2020-03-10,30.3753,1
61,18,0,1583841600.0,,57.0,Oman,2020-03-10,21.0,9
62,400,0,1583841600.0,,8.4689,Norway,2020-03-10,60.472,1
63,7,0,1583841600.0,,21.7453,North Macedonia,2020-03-10,41.6086,0
64,2,0,1583841600.0,,8.6753,Nigeria,2020-03-10,9.082,0
65,0,0,1583841600.0,,8.0817,Niger,2020-03-10,17.6078,0
66,0,0,1583841600.0,,-85.2072,Nicaragua,2020-03-10,12.8654,0
67,5,0,1583841600.0,,174.886,New Zealand,2020-03-10,-40.9006,0
68,382,4,1583841600.0,,5.2913,Netherlands,2020-03-10,52.1326,
69,0,0,1583841600.0,Sint Maarten,-63.0548,Netherlands,2020-03-10,18.0425,0
70,0,0,1583841600.0,Curacao,-68.99,Netherlands,2020-03-10,12.1696,0
71,0,0,1583841600.0,Aruba,-70.0358,Netherlands,2020-03-10,12.5186,0
72,1,0,1583841600.0,,84.25,Nepal,2020-03-10,28.1667,1
73,0,0,1583841600.0,,18.4904,Namibia,2020-03-10,-22.9576,0
74,3,1,1583841600.0,,-7.0926,Morocco,2020-03-10,31.7917,0
75,0,0,1583841600.0,,19.3,Montenegro,2020-03-10,42.5,0
76,1,0,1583841600.0,,103.8467,Mongolia,2020-03-10,46.8625,0
77,1,0,1583841600.0,,7.4167,Monaco,2020-03-10,43.7333,0
78,3,0,1583841600.0,,28.3699,Moldova,2020-03-10,47.4116,0
79,7,0,1583841600.0,,-102.5528,Mexico,2020-03-10,23.6345,4
80,0,0,1583841600.0,,57.5,Mauritius,2020-03-10,-20.2,0
81,0,0,1583841600.0,,10.9408,Mauritania,2020-03-10,21.0079,0
82,5,0,1583841600.0,,14.3754,Malta,2020-03-10,35.9375,0
83,6,0,1583841600.0,,73.2207,Maldives,2020-03-10,3.2028,0
84,129,0,1583841600.0,,112.5,Malaysia,2020-03-10,2.5,24
85,0,0,1583841600.0,,46.8691,Madagascar,2020-03-10,-18.7669,0
86,5,0,1583841600.0,,6.1296,Luxembourg,2020-03-10,49.8153,0
87,1,0,1583841600.0,,23.8813,Lithuania,2020-03-10,55.1694,0
88,1,0,1583841600.0,,9.55,Liechtenstein,2020-03-10,47.14,0
89,0,0,1583841600.0,,-9.4295,Liberia,2020-03-10,6.4281,0
90,41,1,1583841600.0,,35.8623,Lebanon,2020-03-10,33.8547,1
91,8,0,1583841600.0,,24.6032,Latvia,2020-03-10,56.8796,1
92,0,0,1583841600.0,,74.7661,Kyrgyzstan,2020-03-10,41.2044,0
93,69,0,1583841600.0,,47.75,Kuwait,2020-03-10,29.5,1
94,7513,54,1583841600.0,,128.0,"Korea, South",2020-03-10,36.0,247
95,0,0,1583841600.0,,37.9062,Kenya,2020-03-10,-0.0236,0
96,0,0,1583841600.0,,66.9237,Kazakhstan,2020-03-10,48.0196,0
97,1,0,1583841600.0,,36.51,Jordan,2020-03-10,31.24,0
98,581,10,1583841600.0,,138.0,Japan,2020-03-10,36.0,101
99,0,0,1583841600.0,,-77.2975,Jamaica,2020-03-10,18.1096,0
100,10149,631,1583841600.0,,12.0,Italy,2020-03-10,43.0,724
101,83,0,1583841600.0,,35.0,Israel,2020-03-10,31.0,4
102,34,0,1583841600.0,,-7.6921,Ireland,2020-03-10,53.1424,0
103,71,7,1583841600.0,,44.0,Iraq,2020-03-10,33.0,3
104,8042,291,1583841600.0,,53.0,Iran,2020-03-10,32.0,2731
105,27,0,1583841600.0,,113.9213,Indonesia,2020-03-10,-0.7893,2
106,56,0,1583841600.0,,78.0,India,2020-03-10,21.0,4
107,69,0,1583841600.0,,-19.0208,Iceland,2020-03-10,64.9631,1
108,9,0,1583841600.0,,19.5033,Hungary,2020-03-10,47.1625,0
109,0,0,1583841600.0,,-86.2419,Honduras,2020-03-10,15.2,0
110,1,0,1583841600.0,,12.4534,Holy See,2020-03-10,41.9029,0
111,0,0,1583841600.0,,-72.2852,Haiti,2020-03-10,18.9712,0
112,0,0,1583841600.0,,-58.75,Guyana,2020-03-10,5.0,0
113,0,0,1583841600.0,,-9.6966,Guinea,2020-03-10,9.9456,0
114,0,0,1583841600.0,,-90.2308,Guatemala,2020-03-10,15.7835,0
115,89,0,1583841600.0,,21.8243,Greece,2020-03-10,39.0742,0
116,0,0,1583841600.0,,-1.0232,Ghana,2020-03-10,7.9465,0
117,1457,2,1583841600.0,,9.0,Germany,2020-03-10,51.0,18
118,15,0,1583841600.0,,43.3569,Georgia,2020-03-10,42.3154,0
119,0,0,1583841600.0,,-15.3101,Gambia,2020-03-10,13.4432,
120,0,0,1583841600.0,,11.6094,Gabon,2020-03-10,-0.8037,0
121,1784,33,1583841600.0,,2.2137,France,2020-03-10,46.2276,
122,2,0,1583841600.0,Martinique,-61.0242,France,2020-03-10,14.6415,
123,2,0,1583841600.0,St Martin,-63.0501,France,2020-03-10,18.0708,0
124,1,0,1583841600.0,Saint Barthelemy,-62.8333,France,2020-03-10,17.9,0
125,0,0,1583841600.0,Reunion,55.2471,France,2020-03-10,-21.1351,0
126,0,0,1583841600.0,New Caledonia,165.618,France,2020-03-10,-20.9043,0
127,0,0,1583841600.0,Mayotte,45.1662,France,2020-03-10,-12.8275,0
128,0,0,1583841600.0,Guadeloupe,-61.5833,France,2020-03-10,16.25,0
129,0,0,1583841600.0,French Polynesia,149.4068,France,2020-03-10,-17.6797,0
130,5,0,1583841600.0,French Guiana,-53.1258,France,2020-03-10,3.9339,0
131,40,0,1583841600.0,,26.0,Finland,2020-03-10,64.0,1
132,0,0,1583841600.0,,178.065,Fiji,2020-03-10,-17.7134,0
133,0,0,1583841600.0,,40.4897,Ethiopia,2020-03-10,9.145,0
134,0,0,1583841600.0,,31.4659,Eswatini,2020-03-10,-26.5225,0
135,12,0,1583841600.0,,25.0136,Estonia,2020-03-10,58.5953,0
136,0,0,1583841600.0,,39.7823,Eritrea,2020-03-10,15.1794,0
137,0,0,1583841600.0,,10.0,Equatorial Guinea,2020-03-10,1.5,0
138,0,0,1583841600.0,,-88.8965,El Salvador,2020-03-10,13.7942,0
139,59,1,1583841600.0,,30.0,Egypt,2020-03-10,26.0,1
140,15,0,1583841600.0,,-78.1834,Ecuador,2020-03-10,-1.8312,0
141,5,0,1583841600.0,,-70.1627,Dominican Republic,2020-03-10,18.7357,0
142,0,0,1583841600.0,,42.5903,Djibouti,2020-03-10,11.8251,0
143,262,0,1583841600.0,,9.5018,Denmark,2020-03-10,56.2639,
144,0,0,1583841600.0,Greenland,-42.6043,Denmark,2020-03-10,71.7069,0
145,2,0,1583841600.0,Faroe Islands,-6.9118,Denmark,2020-03-10,61.8926,0
146,41,0,1583841600.0,,15.473,Czechia,2020-03-10,49.8175,0
147,3,0,1583841600.0,,33.4299,Cyprus,2020-03-10,35.1264,0
148,0,0,1583841600.0,,-80.0,Cuba,2020-03-10,22.0,0
149,706,6,1583841600.0,Diamond Princess,0.0,Cruise Ship,2020-03-10,0.0,40
150,14,0,1583841600.0,,15.2,Croatia,2020-03-10,45.1,0
151,0,0,1583841600.0,,-5.5471,Cote d'Ivoire,2020-03-10,7.54,0
152,9,0,1583841600.0,,-83.7534,Costa Rica,2020-03-10,9.7489,0
153,0,0,1583841600.0,,21.7587,Congo (Kinshasa),2020-03-10,-4.0383,0
154,0,0,1583841600.0,,21.7587,Congo (Brazzaville),2020-03-10,-4.0383,0
155,3,0,1583841600.0,,-74.2973,Colombia,2020-03-10,4.5709,0
156,1215,1,1583841600.0,Zhejiang,120.0934,China,2020-03-10,29.1832,1191
157,174,2,1583841600.0,Yunnan,101.487,China,2020-03-10,24.974,170
158,76,3,1583841600.0,Xinjiang,85.2401,China,2020-03-10,41.1129,73
159,1,0,1583841600.0,Tibet,88.0924,China,2020-03-10,31.6927,1
160,136,3,1583841600.0,Tianjin,117.323,China,2020-03-10,39.3054,131
161,539,3,1583841600.0,Sichuan,102.7103,China,2020-03-10,30.6171,478
162,133,0,1583841600.0,Shanxi,112.2922,China,2020-03-10,37.5777,131
163,344,3,1583841600.0,Shanghai,121.4491,China,2020-03-10,31.202,319
164,758,6,1583841600.0,Shandong,118.1498,China,2020-03-10,36.3427,719
165,245,1,1583841600.0,Shaanxi,108.8701,China,2020-03-10,35.1917,227
166,18,0,1583841600.0,Qinghai,95.9956,China,2020-03-10,35.7452,18
167,75,0,1583841600.0,Ningxia,106.1655,China,2020-03-10,37.2692,71
168,10,0,1583841600.0,Macau,113.55,China,2020-03-10,22.1667,10
169,125,1,1583841600.0,Liaoning,122.6085,China,2020-03-10,41.2956,111
170,93,1,1583841600.0,Jilin,126.1923,China,2020-03-10,43.6661,91
171,935,1,1583841600.0,Jiangxi,115.7221,China,2020-03-10,27.614,927
172,631,0,1583841600.0,Jiangsu,119.455,China,2020-03-10,32.9711,627
173,75,1,1583841600.0,Inner Mongolia,113.9448,China,2020-03-10,44.0935,70
174,1018,4,1583841600.0,Hunan,111.7088,China,2020-03-10,27.6104,990
175,67760,3024,1583841600.0,Hubei,112.2707,China,2020-03-10,30.9756,47743
176,120,3,1583841600.0,Hong Kong,114.2,China,2020-03-10,22.3,65
177,1272,22,1583841600.0,Henan,113.614,China,2020-03-10,33.882,1247
178,481,13,1583841600.0,Heilongjiang,127.7615,China,2020-03-10,47.862,434
179,318,6,1583841600.0,Hebei,116.1306,China,2020-03-10,39.549,307
180,168,6,1583841600.0,Hainan,109.7453,China,2020-03-10,19.1959,159
181,146,2,1583841600.0,Guizhou,106.8748,China,2020-03-10,26.8154,129
182,252,2,1583841600.0,Guangxi,108.7881,China,2020-03-10,23.8298,234
183,1353,8,1583841600.0,Guangdong,113.4244,China,2020-03-10,23.3417,1274
184,125,2,1583841600.0,Gansu,101.0583,China,2020-03-10,37.8099,88
185,296,1,1583841600.0,Fujian,117.9874,China,2020-03-10,26.0789,295
186,576,6,1583841600.0,Chongqing,107.874,China,2020-03-10,30.0572,547
187,429,8,1583841600.0,Beijing,116.4142,China,2020-03-10,40.1824,320
188,990,6,1583841600.0,Anhui,117.2264,China,2020-03-10,31.8257,984
189,13,0,1583841600.0,,-71.543,Chile,2020-03-10,-35.6751,0
190,0,0,1583841600.0,,18.7322,Chad,2020-03-10,15.4542,0
191,0,0,1583841600.0,,20.9394,Central African Republic,2020-03-10,6.6111,0
192,0,0,1583841600.0,Saskatchewan,-106.4509,Canada,2020-03-10,52.9399,0
193,4,0,1583841600.0,Quebec,-73.5491,Canada,2020-03-10,52.9399,0
194,0,0,1583841600.0,Prince Edward Island,-63.4168,Canada,2020-03-10,46.5107,0
195,36,0,1583841600.0,Ontario,-85.3232,Canada,2020-03-10,51.2538,4
196,0,0,1583841600.0,Nova Scotia,-63.7443,Canada,2020-03-10,44.682,0
197,0,0,1583841600.0,Newfoundland and Labrador,-57.6604,Canada,2020-03-10,53.1355,0
198,0,0,1583841600.0,New Brunswick,-66.4619,Canada,2020-03-10,46.5653,0
199,0,0,1583841600.0,Manitoba,-98.8139,Canada,2020-03-10,53.7609,0
200,0,0,1583841600.0,Grand Princess,-122.6655,Canada,2020-03-10,37.6489,0
201,32,1,1583841600.0,British Columbia,-123.1207,Canada,2020-03-10,49.2827,4
202,7,0,1583841600.0,Alberta,-116.5765,Canada,2020-03-10,53.9333,0
203,2,0,1583841600.0,,11.5021,Cameroon,2020-03-10,3.848,0
204,2,0,1583841600.0,,104.9167,Cambodia,2020-03-10,11.55,1
205,0,0,1583841600.0,,-23.0418,Cabo Verde,2020-03-10,16.5388,0
206,1,0,1583841600.0,,-1.5616,Burkina Faso,2020-03-10,12.2383,0
207,4,0,1583841600.0,,25.4858,Bulgaria,2020-03-10,42.7339,0
208,1,0,1583841600.0,,114.7277,Brunei,2020-03-10,4.5353,0
209,31,0,1583841600.0,,-51.9253,Brazil,2020-03-10,-14.235,0
210,5,0,1583841600.0,,17.6791,Bosnia and Herzegovina,2020-03-10,43.9159,0
211,0,0,1583841600.0,,-63.5887,Bolivia,2020-03-10,-16.2902,0
212,1,0,1583841600.0,,90.4336,Bhutan,2020-03-10,27.5142,0
213,0,0,1583841600.0,,2.3158,Benin,2020-03-10,9.3077,0
214,267,0,1583841600.0,,4.0,Belgium,2020-03-10,50.8333,1
215,9,0,1583841600.0,,27.9534,Belarus,2020-03-10,53.7098,3
216,0,0,1583841600.0,,-59.5432,Barbados,2020-03-10,13.1939,0
217,3,0,1583841600.0,,90.3563,Bangladesh,2020-03-10,23.685,0
218,110,0,1583841600.0,,50.55,Bahrain,2020-03-10,26.0275,22
219,0,0,1583841600.0,,-77.3963,Bahamas,2020-03-10,25.0343,
220,11,0,1583841600.0,,47.5769,Azerbaijan,2020-03-10,40.1431,0
221,182,0,1583841600.0,,14.5501,Austria,2020-03-10,47.5162,4
222,6,1,1583841600.0,Western Australia,115.8605,Australia,2020-03-10,-31.9505,0
223,18,0,1583841600.0,Victoria,144.9631,Australia,2020-03-10,-37.8136,7
224,2,0,1583841600.0,Tasmania,145.9707,Australia,2020-03-10,-41.4545,0
225,7,0,1583841600.0,South Australia,138.6007,Australia,2020-03-10,-34.9285,2
226,18,0,1583841600.0,Queensland,153.4,Australia,2020-03-10,-28.0167,8
227,1,0,1583841600.0,Northern Territory,130.8456,Australia,2020-03-10,-12.4634,0
228,55,2,1583841600.0,New South Wales,151.2093,Australia,2020-03-10,-33.8688,4
229,0,0,1583841600.0,Australian Capital Territory,149.0124,Australia,2020-03-10,-35.4735,0
230,1,0,1583841600.0,,45.0382,Armenia,2020-03-10,40.0691,0
231,17,1,1583841600.0,,-63.6167,Argentina,2020-03-10,-38.4161,0
232,0,0,1583841600.0,,-61.7964,Antigua and Barbuda,2020-03-10,17.0608,0
233,0,0,1583841600.0,,17.8739,Angola,2020-03-10,-11.2027,0
234,1,0,1583841600.0,,1.5218,Andorra,2020-03-10,42.5063,0
235,20,0,1583841600.0,,1.6596,Algeria,2020-03-10,28.0339,0
236,10,0,1583841600.0,,20.1683,Albania,2020-03-10,41.1533,0
237,5,0,1583841600.0,,65.0,Afghanistan,2020-03-10,33.0,0
238,0,0,1583755200.0,,-59.5432,Belize,2020-03-09,13.1939,
239,0,0,1583755200.0,,125.727539,Timor-Leste,2020-03-09,-8.874217,0
240,0,0,1583755200.0,,38.996815,Syria,2020-03-09,34.802075,0
241,0,0,1583755200.0,,35.529562,Mozambique,2020-03-09,-18.665695,0
242,0,0,1583755200.0,,-61.679,Grenada,2020-03-09,12.1165,0
243,0,0,1583755200.0,,-61.371,Dominica,2020-03-09,15.415,0
244,0,0,1583755200.0,Diamond Princess,0.0,Canada,2020-03-09,0.0,
245,0,0,1583755200.0,,30.0,Zimbabwe,2020-03-09,-20.0,0
246,0,0,1583755200.0,,28.2833,Zambia,2020-03-09,-15.4167,0
247,30,0,1583755200.0,,108.0,Vietnam,2020-03-09,16.0,16
248,0,0,1583755200.0,,-66.5897,Venezuela,2020-03-09,6.4238,0
249,0,0,1583755200.0,,64.5853,Uzbekistan,2020-03-09,41.3775,0
250,583,22,1583755200.0,,-95.7129,US,2020-03-09,37.0902,
251,0,0,1583755200.0,,-55.7658,Uruguay,2020-03-09,-32.5228,0
252,321,4,1583755200.0,,-3.436,United Kingdom,2020-03-09,55.3781,
253,0,0,1583755200.0,Montserrat,-62.1874,United Kingdom,2020-03-09,16.7425,0
254,0,0,1583755200.0,Isle of Man,-4.5481,United Kingdom,2020-03-09,54.2361,0
255,1,0,1583755200.0,Gibraltar,-5.3536,United Kingdom,2020-03-09,36.1408,0
256,0,0,1583755200.0,Channel Islands,-2.3644,United Kingdom,2020-03-09,49.3723,0
257,0,0,1583755200.0,Cayman Islands,-81.2546,United Kingdom,2020-03-09,19.3133,0
258,0,0,1583755200.0,Bermuda,-64.7505,United Kingdom,2020-03-09,32.3078,0
259,45,0,1583755200.0,,54.0,United Arab Emirates,2020-03-09,24.0,7
260,1,0,1583755200.0,,31.1656,Ukraine,2020-03-09,48.3794,0
261,0,0,1583755200.0,,32.0,Uganda,2020-03-09,1.0,0
262,0,0,1583755200.0,,35.2433,Turkey,2020-03-09,38.9637,0
263,2,0,1583755200.0,,9.0,Tunisia,2020-03-09,34.0,0
264,0,0,1583755200.0,,-61.2225,Trinidad and Tobago,2020-03-09,10.6918,0
265,1,0,1583755200.0,,0.8248,Togo,2020-03-09,8.6195,0
266,50,1,1583755200.0,,101.0,Thailand,2020-03-09,15.0,31
267,0,0,1583755200.0,,34.8888,Tanzania,2020-03-09,-6.369,0
268,45,1,1583755200.0,,121.0,Taiwan*,2020-03-09,23.7,15
269,374,2,1583755200.0,,8.2275,Switzerland,2020-03-09,46.8182,3
270,248,0,1583755200.0,,16.0,Sweden,2020-03-09,63.0,1
271,0,0,1583755200.0,,-56.0278,Suriname,2020-03-09,3.9193,0
272,0,0,1583755200.0,,30.2176,Sudan,2020-03-09,12.8628,0
273,1,0,1583755200.0,,81.0,Sri Lanka,2020-03-09,7.0,1
274,1073,28,1583755200.0,,-4.0,Spain,2020-03-09,40.0,32
275,3,0,1583755200.0,,22.9375,South Africa,2020-03-09,-30.5595,0
276,0,0,1583755200.0,,46.1996,Somalia,2020-03-09,5.1521,0
277,16,0,1583755200.0,,14.9955,Slovenia,2020-03-09,46.1512,0
278,3,0,1583755200.0,,19.699,Slovakia,2020-03-09,48.669,0
279,150,0,1583755200.0,,103.8333,Singapore,2020-03-09,1.2833,78
280,0,0,1583755200.0,,55.492,Seychelles,2020-03-09,-4.6796,0
281,1,0,1583755200.0,,21.0059,Serbia,2020-03-09,44.0165,0
282,4,0,1583755200.0,,-14.4524,Senegal,2020-03-09,14.4974,1
283,15,0,1583755200.0,,45.0,Saudi Arabia,2020-03-09,24.0,0
284,36,1,1583755200.0,,12.4578,San Marino,2020-03-09,43.9424,0
285,0,0,1583755200.0,,-61.2872,Saint Vincent and the Grenadines,2020-03-09,12.9843,0
286,0,0,1583755200.0,,-60.9789,Saint Lucia,2020-03-09,13.9094,0
287,0,0,1583755200.0,,29.8739,Rwanda,2020-03-09,-1.9403,0
288,17,0,1583755200.0,,90.0,Russia,2020-03-09,60.0,3
289,15,0,1583755200.0,,24.9668,Romania,2020-03-09,45.9432,3
290,18,0,1583755200.0,,51.1839,Qatar,2020-03-09,25.3548,0
291,30,0,1583755200.0,,-8.2245,Portugal,2020-03-09,39.3999,0
292,16,0,1583755200.0,,19.1451,Poland,2020-03-09,51.9194,0
293,20,1,1583755200.0,,122.0,Philippines,2020-03-09,13.0,1
294,7,0,1583755200.0,,-75.0152,Peru,2020-03-09,-9.19,0
295,1,0,1583755200.0,,-58.4438,Paraguay,2020-03-09,-23.4425,0
296,0,0,1583755200.0,,143.9555,Papua New Guinea,2020-03-09,-6.315,0
297,0,0,1583755200.0,,-80.7821,Panama,2020-03-09,8.538,0
298,6,0,1583755200.0,,69.3451,Pakistan,2020-03-09,30.3753,1
299,16,0,1583755200.0,,57.0,Oman,2020-03-09,21.0,2
300,205,0,1583755200.0,,8.4689,Norway,2020-03-09,60.472,1
301,3,0,1583755200.0,,21.7453,North Macedonia,2020-03-09,41.6086,0
302,2,0,1583755200.0,,8.6753,Nigeria,2020-03-09,9.082,0
303,0,0,1583755200.0,,8.0817,Niger,2020-03-09,17.6078,0
304,0,0,1583755200.0,,-85.2072,Nicaragua,2020-03-09,12.8654,0
305,5,0,1583755200.0,,174.886,New Zealand,2020-03-09,-40.9006,0
306,321,3,1583755200.0,,5.2913,Netherlands,2020-03-09,52.1326,
307,0,0,1583755200.0,Sint Maarten,-63.0548,Netherlands,2020-03-09,18.0425,0
308,0,0,1583755200.0,Curacao,-68.99,Netherlands,2020-03-09,12.1696,0
309,0,0,1583755200.0,Aruba,-70.0358,Netherlands,2020-03-09,12.5186,0
310,1,0,1583755200.0,,84.25,Nepal,2020-03-09,28.1667,1
311,0,0,1583755200.0,,18.4904,Namibia,2020-03-09,-22.9576,0
312,2,0,1583755200.0,,-7.0926,Morocco,2020-03-09,31.7917,0
313,0,0,1583755200.0,,19.3,Montenegro,2020-03-09,42.5,0
314,0,0,1583755200.0,,103.8467,Mongolia,2020-03-09,46.8625,0
315,1,0,1583755200.0,,7.4167,Monaco,2020-03-09,43.7333,0
316,1,0,1583755200.0,,28.3699,Moldova,2020-03-09,47.4116,0
317,7,0,1583755200.0,,-102.5528,Mexico,2020-03-09,23.6345,1
318,0,0,1583755200.0,,57.5,Mauritius,2020-03-09,-20.2,0
319,0,0,1583755200.0,,10.9408,Mauritania,2020-03-09,21.0079,0
320,3,0,1583755200.0,,14.3754,Malta,2020-03-09,35.9375,0
321,4,0,1583755200.0,,73.2207,Maldives,2020-03-09,3.2028,0
322,117,0,1583755200.0,,112.5,Malaysia,2020-03-09,2.5,24
323,0,0,1583755200.0,,46.8691,Madagascar,2020-03-09,-18.7669,0
324,3,0,1583755200.0,,6.1296,Luxembourg,2020-03-09,49.8153,0
325,1,0,1583755200.0,,23.8813,Lithuania,2020-03-09,55.1694,0
326,1,0,1583755200.0,,9.55,Liechtenstein,2020-03-09,47.14,0
327,0,0,1583755200.0,,-9.4295,Liberia,2020-03-09,6.4281,0
328,32,0,1583755200.0,,35.8623,Lebanon,2020-03-09,33.8547,1
329,6,0,1583755200.0,,24.6032,Latvia,2020-03-09,56.8796,0
330,0,0,1583755200.0,,74.7661,Kyrgyzstan,2020-03-09,41.2044,0
331,64,0,1583755200.0,,47.75,Kuwait,2020-03-09,29.5,1
332,7478,53,1583755200.0,,128.0,"Korea, South",2020-03-09,36.0,118
333,0,0,1583755200.0,,37.9062,Kenya,2020-03-09,-0.0236,0
334,0,0,1583755200.0,,66.9237,Kazakhstan,2020-03-09,48.0196,0
335,1,0,1583755200.0,,36.51,Jordan,2020-03-09,31.24,0
336,511,10,1583755200.0,,138.0,Japan,2020-03-09,36.0,76
337,0,0,1583755200.0,,-77.2975,Jamaica,2020-03-09,18.1096,0
338,9172,463,1583755200.0,,12.0,Italy,2020-03-09,43.0,724
339,61,0,1583755200.0,,35.0,Israel,2020-03-09,31.0,2
340,21,0,1583755200.0,,-7.6921,Ireland,2020-03-09,53.1424,0
341,60,6,1583755200.0,,44.0,Iraq,2020-03-09,33.0,3
342,7161,237,1583755200.0,,53.0,Iran,2020-03-09,32.0,2394
343,19,0,1583755200.0,,113.9213,Indonesia,2020-03-09,-0.7893,0
344,43,0,1583755200.0,,78.0,India,2020-03-09,21.0,3
345,58,0,1583755200.0,,-19.0208,Iceland,2020-03-09,64.9631,0
346,9,0,1583755200.0,,19.5033,Hungary,2020-03-09,47.1625,0
347,0,0,1583755200.0,,-86.2419,Honduras,2020-03-09,15.2,0
348,1,0,1583755200.0,,12.4534,Holy See,2020-03-09,41.9029,0
349,0,0,1583755200.0,,-72.2852,Haiti,2020-03-09,18.9712,0
350,0,0,1583755200.0,,-58.75,Guyana,2020-03-09,5.0,0
351,0,0,1583755200.0,,-9.6966,Guinea,2020-03-09,9.9456,0
352,0,0,1583755200.0,,-90.2308,Guatemala,2020-03-09,15.7835,0
